id,created_at,user_id,username,full_name,poste_label,category,action,entity_type,entity_id,entity_label,details
7e7fad5a-3248-4dc4-97cb-79471ec88aeb,2026-07-06T09:44:16.400221+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,FICHE_ARTICLE,UPDATE,PRODUCT,2a34a16f-47d2-4533-9ebb-9ca63462a6ea,3033 3 CHENES  CARBOLINE CP,"[{""after"":""https://www.maparatunisie.tn/wp-content/uploads/2025/01/LES-3-CHENES-Carboline-30-gelules-13984_101_1705067344.jpg"",""field"":""image_url"",""label"":""Image URL"",""before"":""""},{""after"":""Carboline Confort Digestif est un complément alimentaire proposé par les laboratoires 3 Chênes. Il est indiqué en cas de ballonnements et de gaz intestinaux."",""field"":""description_web"",""label"":""Description web"",""before"":""""},{""after"":""Carboline est un complément alimentaire à base de charbon végétal et de fenouil.\n\nComment agit Carboline Les 3 Chênes ?\n\nLe fenouil est reconnu pour contribuer à un confort digestif et pour apaiser les inconforts digestifs tels que les ballonnements.\n\nBallonnements et gaz intestinaux\nGrâce au fenouil\n\nCharbon végétal actif Bio + extrait de fenouil\n\nPosologie de Carboline gélules Les 3 Chênes\n\nPrendre 1 à 2 gélules avec un verre d’eau après les repas, dès les premiers désagréments. Ne pas dépasser 4 gélules par jour.\n\nPoids net : 10,68 g\n\nPour l’élimination et le ventre, les Laboratoires Les 3 Chênes proposent les comprimés Mincinov Ventre plat.\n\nDécouvrez tous les bienfaits du Fenouil pour la digestion.\n\nConditionnement : boîte de 30 gélules\n\nCONSEILS D’UTILISATION\n\nCe produit n’est pas un médicament, mais un complément alimentaire à base de charbon végétal et de fenouil.\n\nPrécautions d’emploi : \n\nSe conformer aux conseils d’utilisation.\nTenir hors de portée des jeunes enfants.\nDéconseillé aux enfants de moins de 12 ans.\nA utiliser dans le cadre d’une alimentation diversifiée et d’un mode de vie sain.\nConserver à l’abri de la lumière, de l’humidité et de la chaleur.\nA consommer de préférence avant la date indiquée sur la boîte.\n\nCOMPOSITION\n\nIngrédients : charbon végétal bio* (origine France) ; extrait de fenouil (origine Europe) ; anti-agglomérant : stéarate de magnésium ; gélule : gélatine.\n\n*Ingrédient issu de l’agriculture biologique\nLes parties du fenouil utilisées sont les fruits."",""field"":""product_specs"",""label"":""Caracteristiques"",""before"":""""}]"
90e1bfcf-1291-4867-b8c3-b71fb641fae7,2026-07-06T09:46:22.727935+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,PRIX_ARTICLE,UPDATE,PRODUCT,4bcdcfb9-d3de-489e-b2c7-15acb33af3c6,6331 3 CHENES  CENTIFOLIA VITAMINE E,"[{""after"":18.176,""field"":""prix_vente_ttc"",""label"":""Prix vente TTC"",""before"":18.175},{""after"":14.540799999999999,""field"":""prix_vente_web_ttc"",""label"":""Prix vente web TTC"",""before"":14.540000000000001}]"
078640c1-00f9-4785-a8d3-d44faab3e40f,2026-07-06T09:46:22.807314+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,FICHE_ARTICLE,UPDATE,PRODUCT,4bcdcfb9-d3de-489e-b2c7-15acb33af3c6,6331 3 CHENES  CENTIFOLIA VITAMINE E,"[{""after"":""https://centifoliabio.fr/8932-large_default/vitamine-e-100-naturelle-10-ml.jpg"",""field"":""image_url"",""label"":""Image URL"",""before"":""""},{""after"":""Obtenue à partir d'huile de Tournesol, la vitamine E est un ensemble de tocophérols naturels. Antioxydant naturel, elle est parfaitement adaptée à un usage cosmétique."",""field"":""description_web"",""label"":""Description web"",""before"":""""},{""after"":""La Vitamine E (ou Tocophérol) est une vitamine liposoluble (soluble dans les huiles mais pas dans l’eau). Reconnue pour ses propriétés antioxydantes et son action protectrice des membranes cellulaires, elle est utilisée pour conserver les préparations à forte teneur en huiles car elle évite leur rancissement. La vitamine E est également reconnue favoriser le maintien de l'hydratation et pour son action sur la microcirculation cutanée. Elle assure donc un rôle à la fois de conservateur et d'actif pour la peau. 100% naturelle.\nEmballage recyclable et garanti sans phtalate ni Bisphénol A. Produit non testé sur les animaux conformément au règlement cosmétique 1223/2009.\n\nIndications de dosage :\nEn tant que conservateur : le dosage recommandé est de 0,02 à 0,03% de la phase grasse (huiles et beurres) de votre préparation.\nEn tant qu'actif : le dosage recommandé est de 0,1% du total de votre préparation.\n\nLa vitamine E s'ajoute dans la préparation une fois finie et à froid. Bien mélanger pour homogénéiser."",""field"":""product_specs"",""label"":""Caracteristiques"",""before"":""""}]"
d33a0724-db76-43ae-9070-2ad5a9a01647,2026-07-06T09:53:22.205145+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,FICHE_ARTICLE,UPDATE,PRODUCT,95b2d7b7-b46a-4c97-97c5-da8fe6f6da7f,5654 3 CHENES  CHONDRO FAST,"[{""after"":""https://www.pharmacie-cap3000.com/144040-thickbox_default/3c-pharma-chondrofast-articulations-60-comprimes.jpg"",""field"":""image_url"",""label"":""Image URL"",""before"":""""},{""after"":""Chondrofast Articulations de 3C Pharma est un complément alimentaire qui favorise le confort et le bien-être articulaire"",""field"":""description_web"",""label"":""Description web"",""before"":""""},{""after"":""Chondrofast Articulations de 3C Pharma est un complément alimentaire qui favorise le confort et le bien-être articulaire.\n\n3C Pharma Chondrofast Articulations : confort et bien-être articulaire\nChondrofast de 3C Pharma est formulé à base d'ingrédients rigoureusement sélectionnés à la traçabilité maîtrisée à chaque étape de fabrication, afin d'apporter la bonne quantité d'actifs aux articulations :\n\nLe Boswellia contribue au maintien du bien-être et du confort articulaire.\nLa Chondroïtine, l'Acide Hyaluronique et la Glucosamine sont des composants naturellement présents dans les articulations.\nL'Harpagophytum, la Bromélaïne, le Citrate de potassium et le Sélénium viennent compléter cette formulation pour le confort, le bien-être et la mobilité articulaire.\nCe complexe physiologique exclusif Chondrofast est idéal pour les personnes qui souhaitent maintenir des articulations confortables ainsi qu'une bonne mobilité.\n\nPrésentation proposée par votre pharmacie en ligne : boîte de 60 comprimés.\n\nPour une action complémentaire, vous pouvez également utiliser un soin local à appliquer sur les articulations sensibles, comme le Roller Articulations Fatiguées Pranarom.\n\n Avis du pharmacien sur Chondrofast Articulations\nPrenez 3 comprimés par jour en une ou plusieurs prises avec un verre d'eau. Après un programme de 2 à 3 mois, la prise journalière peut être réduite de moitié, soit 1 à 2 comprimés par jour.\nPrécautions d'emploi : Ne pas dépasser la dose journalière recommandée. A utiliser dans le cadre d’une alimentation diversifiée et d’un mode de vie sain. Tenir hors de la portée des jeunes enfants. A conserver dans un endroit frais et sec à l'abri de la lumière. Ce produit n’est pas un médicament mais un complément alimentaire à base de plantes, de sulfate de chondroïtine, sulfate de glucosamine, de minéraux et d’acide hyaluronique."",""field"":""product_specs"",""label"":""Caracteristiques"",""before"":""""}]"
74d428f2-b39a-4696-8aef-a383076043cf,2026-07-06T10:01:30.152861+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,FICHE_ARTICLE,UPDATE,PRODUCT,8a2110d6-1494-48be-bc9a-fdf5d8174b22,3036 3 CHENES  DRAINEUR INTENSE,"[{""after"":""https://media.pharmaciedesdrakkars.com/media/images/products/w-2000-h-2000-zc-2-3-chenes-detoxlim-drainage-intense-3-chenes8-1710323915.jpg.webp"",""field"":""image_url"",""label"":""Image URL"",""before"":""""},{""after"":""Détoxlim Drainage Intense est un complément alimentaire du laboratoire des 3 Chênes sous forme de comprimés effervescents qui favorise la minceur, l'élimination et l'hydratatio"",""field"":""description_web"",""label"":""Description web"",""before"":""""},{""after"":""C'est bien connu, nous avons besoin de consommer entre 1,5 et 2 litres d’eau par jour pour rester bien hydratés. Mais tenir une détox ou simplement boire suffisamment tout au long de la journée n'est pas toujours aussi facile qu'il n'y parait...\nAccro aux sodas, boissons apéritives trop caloriques, ou simplement lassée du goût fade de l'eau, vous avez envie de vous faire plaisir tout en optimisant votre consommation d'eau, que vous savez essentielle à votre santé ?\n\nDes fruits, des plantes, et pas de sucre : la recette des pastilles effervescentes Détoxlim Drainage Intense pour aromatiser l'eau vous fera vite oublier sodas et autres boissons sucrées !\n\nUn simple comprimé dans votre verre ou votre bouteille donnera à votre eau un délicieux goût spritz ou cassis ! Une façon saine et pratique de favoriser votre consommation d’eau et encourager le drainage de votre corps...\n\n(1) Le pissenlit aide à favoriser le drainage, soutenir l’élimination rénale de l’eau et les fonctions d’élimination de l’organisme.\n(2) Le cassis est traditionnellement utilisé pour aider au contrôle du poids et pour encourager la minceur.\n \n\nConseil d'utilisation : \nFaire fondre 1 comprimé effervescent dans 500 ml d’eau. Consommer tout au long de la journée.\n\nComposition :\nSAVEUR CASSIS\n\nAGENT DE CHARGE : SORBITOL, MALTODEXTRINE ; ACIDIFIANT : ACIDE CITRIQUE ; BICARBONATE DE SODIUM ; AROME NATUREL SPRITZ (6%); EXTRAIT DE CASSIS ; EXTRAIT DE PISSENLIT ; POUDRE DE ROUCOU ; AGENT D’ENROBAGE :POLYETHYLENEGLYCOL ; EXTRAIT DE THE VERT ; EDULCORANT : GLYCOSIDES DE STEVIOL, SUCRALOSE."",""field"":""product_specs"",""label"":""Caracteristiques"",""before"":""""}]"
8b63b135-ba88-43c9-a21f-faf3b984300c,2026-07-06T10:19:37.695452+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,PRIX_ARTICLE,UPDATE,PRODUCT,aa576c74-39dc-4d65-965a-19d8f10ab416,4193 3 CHENES  MINCEUR 50,"[{""after"":12.5,""field"":""prix_achat_ttc"",""label"":""Prix achat TTC"",""before"":12.499}]"
608aa9ca-f09e-4a83-a444-5408745c2ec2,2026-07-06T10:19:37.77627+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,FICHE_ARTICLE,UPDATE,PRODUCT,aa576c74-39dc-4d65-965a-19d8f10ab416,4193 3 CHENES  MINCEUR 50,"[{""after"":""https://pharma-shop.tn/26912-home_default/3-chenes-phyto-aromicell-r-minceur-10ml20-ampoules.jpg"",""field"":""image_url"",""label"":""Image URL"",""before"":""""},{""after"":""Les 3 Chênes Phyto Aromicell'R Minceur Bio 20 Ampoules est un complément alimentaire à base de maté, pissenlit, chicorée et huile essentielle de mandarine rouge.\n\nCette innovation unique procure une double action synergique : flash, grâce à une huile essentielle et durable, grâce aux extraits de plantes."",""field"":""description_web"",""label"":""Description web"",""before"":""""},{""after"":""3 CHENES PHYTO AROMICELL’R MINCEUR BIO 20 AMPOULES X 10ML\n\n3 CHENES PHYTO AROMICELL’R MINCEUR agit en deux temps pour lutter contre les envies alimentaires et activer déstockage et élimination. La forme ampoule convient aux personnes ayant du mal à avaler comprimés ou gélules. La recherche de minceur naturelle est une indication pour les plantes et huiles essentielles.\n\nPhyto Aromicell’R bio Minceur contient :\n\nde l’huile essentielle de mandarine rouge qui aide à limiter la sensation de faim et les grignotages.\ndu maté qui accélère le métabolisme et préserve l’énergie.\nde l’extrait de racine de chicorée dont les prébiotiques participent à la régulation de l’excès de graisse.\ndu pissenlit, plante de l’élimination, de la détox et anti rétention d’eau.\n\n\nComposition : \n\nEAU ; EXTRAIT DE FEUILLE DE MATE* (ILEX PARAGUARIENSIS) ; EXTRAIT DE PARTIES AERIENNES DE PISSENLIT* (TARAXACUM OFFICINALIS) ; SIROP D’AGAVE* ; EXTRAIT DE RACINE DE CHICOREE* (CICHORIUM INTYBUS) ; HUMECTANT : GLYCERINE* ; HUILE ESSENTIELLE DE MANDARINE ROUGE* (CITRUS RETICULATA).\n\n*Ingrédients issus de l'Agriculture Biologique.\n\n\n\nConseils d'utilisation : \n\nBien agiter avant emploi.\nPrendre 1 ampoule de 3 CHÊNES PHYTO AROMICELL’R MINCEUR BIO par jour pure ou diluée dans un verre d’eau.\nSe conformer aux conseils d’utilisation.\nTenir hors de portée des jeunes enfants.\nÀ utiliser dans le cadre d’une alimentation équilibrée et d’un mode de vie sain.\nConserver à l’abri de la chaleur, de la lumière et de l’humidité.\nIl est recommandé de prendre l’attache d’un professionnel de santé avant tout usage.\nDéconseillé aux enfants de moins de 6 ans, aux femmes enceintes et allaitantes."",""field"":""product_specs"",""label"":""Caracteristiques"",""before"":""""}]"
62f13b70-cace-4ba8-811e-8c52b33a13a5,2026-07-06T10:20:31.696411+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,FICHE_ARTICLE,UPDATE,PRODUCT,305480ed-ce45-4164-ab6f-5935fd860331,3466 3 CHENES  OMEGA3,"[{""after"":""https://lestroischenes.com/wp-content/uploads/2026/03/3CH-OMEGA3-VEGETAL-3D-V002-1000X1000.png"",""field"":""image_url"",""label"":""Image URL"",""before"":""""},{""after"":""3 Chênes Oméga 3 est un complément alimentaire à base d'EPA et de DHA, des acides gras essentiels qui participent aux fonctions cardiaques et cérébrales"",""field"":""description_web"",""label"":""Description web"",""before"":""""},{""after"":""3 Chênes Oméga 3 est un complément alimentaire à base d'EPA et de DHA, des acides gras essentiels qui participent aux fonctions cardiaques et cérébrales.\n\nL'EPA (acide eicosapentaénoïque) et le DHA (acide docosahexaénoïque) sont des oméga 3 indispensables qui ne peuvent pas être produits par l'organisme, mais qui lui sont pourtant indispensables.\n\n3 Chênes Oméga 3 pour les fonctions cardiaques et cérébrales\n3 Chênes Oméga 3 Formule Renforcée est un complément alimentaire à base d'huile de poisson et de vitamine E. Les acides gras de cette formule sont idéalement équilibrés pour apporter leurs bienfaits :\n\nEPA et DHA contribuent à une fonction cardiaque normale.\nLe DHA contribue également au fonctionnement normal du cerveau.\nLa vitamine E vient compléter la formule afin de protéger les cellules contre le stress oxydatif.\n3 chênes oméga 3 végétal : haute teneur en EPA et DHA d'origine végétale\n3 Chênes Oméga 3 Végétal contient de l'algue Schizochytrium, naturellement riche en EPA et DHA. Elle est issue d'une souche de microalgues 100 % durable puisqu'elle a une capacité de production infinie à partir d'une ressource auto-réplicable. Son utilisation permet de préserver la biodiversité et les ressources marines. L'Oméga 3 Végétal 3 Chênes convient aussi aux personnes végétariennes ou vegan.\n\nA noter : L'indice TOTOX (Total oxydation) mesure le taux d'oxydation des acides gras, c'est-à-dire la qualité de l'huile utilisée. Plus cet indice est faible, plus l'huile est de qualité. L'indice TOTOX de l'Oméga 3 Végétal 3 Chênes est inférieur à 6.\n\nPrésentationsdisponible pour 3 Chênes Oméga 3 sur la pharmacie en ligne des Drakkars : Pot de 60 capsules d'Oméga 3 Végétal (Formule végétale).\n\nRetrouvez d'autres produits des laboratoires 3 Chênes sur la Pharmacie des Drakkars.\n\n Avis du pharmacien sur 3 Chênes Oméga 3\n3 Chênes Oméga 3 est un complément alimentaire destiné principalement à l'adulte.\n3 Chênes Oméga 3 : Adulte : 2 à 3 capsules par jour, le matin pendant le petit déjeuner. Enfant entre 6 et 10 ans (après avis médical de préférence) : 2 capsules par jour maximum.\n3 Chênes Oméga 3 Végétal : Adulte : 1 à 2 capsules par jour, le matin pendant le petit déjeuner. Femmes enceintes et allaitantes : 1 capsule par jour.\nPrécautions d'emploi :\nA utiliser dans le cadre d'une alimentation variée et d'un mode de vie sain.\nDéconseillé aux enfants (formule végétale).\nLes femmes enceintes et allaitantes ne doivent pas consommer plus de 450 mg/jour d'EPA et de DHA combinés.\nNe pas dépasser la dose journalière recommandée.\nTenir hors de portée des jeunes enfants.\nA conserver à l'abri de la chaleur, de la lumière et de l'humidité."",""field"":""product_specs"",""label"":""Caracteristiques"",""before"":""""}]"
e52e2516-a57f-4581-b131-a48f56949693,2026-07-06T10:21:22.890148+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,PRIX_ARTICLE,UPDATE,PRODUCT,b0de6347-fad6-425b-a338-048df78bd50d,5022 3 CHENES  PUSH UP GEL SCULPTEUR FESSIER,"[{""after"":59.639,""field"":""prix_vente_ttc"",""label"":""Prix vente TTC"",""before"":59.64},{""after"":47.711200000000005,""field"":""prix_vente_web_ttc"",""label"":""Prix vente web TTC"",""before"":47.712}]"
ea6dbeff-63ef-44d4-81d7-a50c51063981,2026-07-06T10:21:22.965009+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,FICHE_ARTICLE,UPDATE,PRODUCT,b0de6347-fad6-425b-a338-048df78bd50d,5022 3 CHENES  PUSH UP GEL SCULPTEUR FESSIER,"[{""after"":""https://www.maparatunisie.tn/wp-content/uploads/2021/05/les-3-chenes-push-up-gel-sculpteur-fessier-200-ml.jpg"",""field"":""image_url"",""label"":""Image URL"",""before"":""""},{""after"":""Les 3 Chênes Push-Up Gel Sculpteur Fessier 200 ml conçu pour favoriser le galbe du fessier et sculpter la silhouette."",""field"":""description_web"",""label"":""Description web"",""before"":""""},{""after"":""Le Gel Push Up Sculpteur Fessier, grâce à son complexe multi-actions agit sur les graisses, les vergetures, le collagène et la micro-circulation pour favoriser le galbe de votre fessier et sculpter votre silhouette.\n\nCARACTERISTIQUES\nEfficacité testée\nTesté Dermatologiquement\nSans paraben\nScientifiquement testé\nActifs efficacité testée1,2,3,4\n•    Galbe & Fermeté 69%1\n•    Collagène dermique +102%2\n•    Diminution des graisses jusqu’à 43%3\n•    Réduction des vergetures 72%4\n1 Étude réalisée par un laboratoire indépendant sur l’actif glaucine sur 13 volontaires.\n2 Stimulation de la synthèse du collagène I, étude réalisée sur l’association d’extrait d’haricots verts, de rutine et de palmitoyl oligopeptide – palmitoyl tetrapeptid-3.\n3 Étude réalisée par un laboratoire indépendant sur l’actif glaucine sur 17 volontaires.\n4 Étude réalisée sur l’association d’extrait d’haricots verts, de rutine et de palmitoyl oligopeptide – palmitoyl tetrapeptid-3.\nCe produit n’est pas un médicament mais un produit cosmétique\n\nMode d’emploi\n\nAppliquer matin et soir tout en massant le fessier de bas en haut afin de favoriser son galbe"",""field"":""product_specs"",""label"":""Caracteristiques"",""before"":""""}]"
7b732bc4-9aff-4d3a-a861-cae28e673da6,2026-07-06T10:22:02.258376+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,FICHE_ARTICLE,UPDATE,PRODUCT,1bc8431a-ab5f-48ff-a29e-a2f67981e205,3026 3 CHENES 804 COFFRET,"[{""after"":""https://www.maparatunisie.tn/wp-content/uploads/2021/05/3-chenes-804-minceur-diet-soupe-300-g-1.webp"",""field"":""image_url"",""label"":""Image URL"",""before"":""""},{""after"":""La Soupe Minceur 804 des 3 Chênes en pot de 300g reprend la recette et les vertus de la traditionnelle soupe aux choux. Cette préparation instantanée à base de légumes a été mise au point pour être utilisée dans le cadre de la phase 804."",""field"":""description_web"",""label"":""Description web"",""before"":""""},{""after"":""3Chênes Laboratoires, expert en nutrition et phytothérapie depuis plus de 20 ans, vous accompagne vers votre objectif minceur. La soupe aux choux 804, qui séduit depuis 20 ans, a été reformulée à partir d’ingrédients issus de l’agriculture biologique, minutieusement sélectionnés pour leurs apports nutritionnels et leur efficacité dans le maintien de la silhouette.\n\nUne soupe silhouette BIO, facile à préparer et gourmande, idéale pour les en-cas ou pour un complément de repas rapide et sain.\n\nRiche en protéines et en fibres pour dessiner votre silhouette !\n\nConseil d’utilisation\n\nConsommez de la soupe 804 au minimum 3 fois par jour. Mettre 5 cuillères à café de préparation pour soupe Minceur 804 dans un bol. Ajouter 40cl d’eau bouillante en remuant. Laissez reposer 3 minutes ; Votre soupe est prête ! Cette préparation est volontairement neutre afin que chacun puisse l’assaisonner à sa convenance (poivre, soja, curry, piments…).\nIndication : Régime hypocalorique.\n\nComposition\n\nMaltodextrine ; Fibres végétales ; Légumes déshydratés 16% (oignons, tomate, céleri, poivrons rouges, choux vert) ; Arômes ; Dextrose ; Sel ; Epaissisant : gomme de xanthane ; Saccharose ; Hydrolysat de protéines végétales ; Extrait de levure ; Matière grasse végétale ; Sirop de glucose ; Amidon de maïs ; Plantes aromatiques ; Exhausteur de goût : glutamate de sodium ; Emulsifiant : lécithine de tournesol ; anti-agglomérant : silice colloïdale.\nContient des traces de lécithine de soja, de gluten, de lactose, de moutarde et de céleri."",""field"":""product_specs"",""label"":""Caracteristiques"",""before"":""""}]"
05ac6e70-f293-4d4b-830b-5ff3ed171f76,2026-07-06T10:22:57.717199+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,FICHE_ARTICLE,UPDATE,PRODUCT,047c3856-0fc5-4731-aabf-27f9e450d7c9,3203 3 CHENES ACEROLA 500,"[{""after"":""https://www.maparatunisie.tn/wp-content/uploads/2024/03/LES-3-CHENES-Acerola-500-x24-comprimes-43922_101_1705067119.jpg"",""field"":""image_url"",""label"":""Image URL"",""before"":""""},{""after"":""Les 3 Chenes Acerola 500 24 Comprimes sont un complément alimentaire à base de vitamine C, avec un arôme de framboise."",""field"":""description_web"",""label"":""Description web"",""before"":""""},{""after"":""Avec 3 Chenes Acerola 500 24 Comprimes parce qu’un « coup de fatigue » n’épargne personne… Acérola 500 est un concentré de Vitamine C.\n\nTonifiante: la vitamine C contribue à réduire la fatigue et à un métabolisme énergétique normal.\nAntioxydante: la vitamine C contribue à protéger les cellules contre le stress oxydatif.\nConseils d’utilisation:\n\nUn quart de comprimé par jour apporte environ 120mg de vitamine C soit 150% des apports journaliers recommandés (AJR).\nChaque comprimé est sécable en 4 quarts.\nComposition:\n\nsaccharose, vitamine C, maltodextrine, antiagglomérants (phosphate tricalcique, stéarate de magnésium, silice), dextrose, complexe de citron et de cassis naturellement riche en bioflavonoïdes, extrait d’acérola, huiles de graines de coton, arôme framboise, poudre de cynorrhodon.\n\nNe contient ni levure, ni colorant, ni conservateur.\nAnalyse nutritionnelle pour 1 comprimé:\nvitamine C 500 mg 625% AJR*\n*AJR= apports journaliers de référence\n\nSe conformer aux conseils d’utilisation.\nTenir hors de portée des jeunes enfants.\nA utiliser dans le cadre d’une alimentation diversifiée et d’un mode de vie sain."",""field"":""product_specs"",""label"":""Caracteristiques"",""before"":""""}]"
a9c0462c-1bd6-4237-8877-11d84e864b72,2026-07-06T10:23:40.888593+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,FICHE_ARTICLE,UPDATE,PRODUCT,1cb985b7-3206-46fa-92a7-63ec2206dc67,8942 3 CHÊNES ANTI EAU CP B30,"[{""after"":""https://pharma-shop.tn/29784/3-chenes-anti-eau-desinfiltrant-et-amincissant-30-comprimes.jpg"",""field"":""image_url"",""label"":""Image URL"",""before"":""""},{""after"":""Les 3 Chênes Anti Eau Désinfiltrant et Amincissant 30 Comprimés favorise l'élimination de l'excès d'eau et diminue la sensation de gonflement."",""field"":""description_web"",""label"":""Description web"",""before"":""""},{""after"":""Les 3 Chênes Anti Eau Désinfiltrant et Amincissant 30 Comprimés favorise l'élimination de l'excès d'eau et diminue la sensation de gonflement.\n\nIl aide naturellement à dégonfler votre silhouette en activant les fonctions d'élimination, en désinfiltrant les tissus et en déclenchant le processus de diurèse.\nLes tissus sont désengorgés, la silhouette affinée et embellie.\n\nConseils d'utilisation :\n\nPrendre 2 comprimés par jour, avec un verre d'eau le matin. Programme de 15 jours renouvelable. Indication : Excès d'eau, gonflement.\nComposition Stabilisant : Cellulose Microcristalline, Extrait de Reine des Prés (Maltodextrine) (9.1%), Extrait de Bruyère (Maltodextrine) (9.1%), Extrait de Frêne (Maltodextrine) (7.3%), Artichaut (7.3%), Extrait de Guarana (Caféine, Maltodextrine) (1.8%), Extrait de Radis Noir (Stabilisant : Gomme Arabique, Maltodextrine) (1.8%); Anti-Agglomérants : Silice et Stéarate de Magnésium."",""field"":""product_specs"",""label"":""Caracteristiques"",""before"":""""}]"
333adfe1-26f4-4427-aef0-0f03c72b4470,2026-07-06T10:26:07.414716+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,FICHE_ARTICLE,UPDATE,PRODUCT,cf40e410-1ccc-4d25-b9c6-d19a22202172,3031 3 CHENES ASTHEPLES,"[{""after"":""https://lestroischenes.com/wp-content/uploads/2021/09/3CP-ASTHEPLEX-ETUI-V010-3D.png"",""field"":""image_url"",""label"":""Image URL"",""before"":""""},{""after"":""Le complément alimentaire 3 Chenes Astheplex aide à traverser les périodes de fatigue intense. Sa formulation riche en acides aminés essentiels soutient l'organisme face aux baisses de tonus passagères. Le fer organique participe au maintien de votre énergie optimale au quotidien. Cet apport nutritionnel favorise la vitalité pour retrouver un meilleur équilibre physique."",""field"":""description_web"",""label"":""Description web"",""before"":""""}]"
2198965a-f7a1-4be9-83c8-72dd95461a42,2026-07-06T10:26:42.54606+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,SUPPRESSION_ARTICLE,DELETE,PRODUCT,df61715f-fb94-46bf-a6b6-50d31347f580,1437 3 CHÊNES ANTI-EAU,"[{""after"":"""",""field"":""code_article"",""label"":""Code article"",""before"":""1437""},{""after"":"""",""field"":""designation"",""label"":""Designation"",""before"":""3 CHÊNES ANTI-EAU""},{""after"":"""",""field"":""prix_vente_ttc"",""label"":""Prix vente TTC"",""before"":31.595},{""after"":"""",""field"":""prix_achat_ht"",""label"":""Prix achat HT"",""before"":18.856}]"
f9ca6f14-55dc-4728-863f-501f60549557,2026-07-06T10:27:47.632824+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,FICHE_ARTICLE,UPDATE,PRODUCT,cf40e410-1ccc-4d25-b9c6-d19a22202172,3031 3 CHENES ASTHEPLES,"[{""after"":""Certaines périodes de l'année sont plus difficiles et la fatigue s'installe. Il faut agir avant de tomber plus bas pour maintenir son niveau d'énergie optimum au quotidien. Les acides aminés sont les molécules spécifiques et essentielles du monde vivant : sans acides aminés, il n'y a pas de vie possible !\n- chacune de nos cellules est constituée d'acides aminés ou amino acides qui constituent les protéines de structure\n- chacune de nos cellules ne peut vivre, « fonctionner » correctement sans ces acides aminés (ou amino acides) qui constituent les protéines de fonction.\nCes amino acides interviennent dans les voies métaboliques énergétiques pour un fonctionnement optimum au quotidien."",""field"":""product_specs"",""label"":""Caracteristiques"",""before"":""""}]"
c7655220-913d-4d24-99a1-32a14bdc666e,2026-07-06T10:29:43.802295+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,SUPPRESSION_ARTICLE,DELETE,PRODUCT,368d7b84-d195-422a-9f0f-50f79eadcc44,8941 3 CHAINE PROPOLIS NATURELLE,"[{""after"":"""",""field"":""code_article"",""label"":""Code article"",""before"":""8941""},{""after"":"""",""field"":""designation"",""label"":""Designation"",""before"":""3 CHAINE PROPOLIS NATURELLE""},{""after"":"""",""field"":""prix_vente_ttc"",""label"":""Prix vente TTC"",""before"":28.116},{""after"":"""",""field"":""prix_achat_ht"",""label"":""Prix achat HT"",""before"":16.639}]"
4f235e9e-7d33-4f71-9b72-badbb998751a,2026-07-06T10:30:31.128872+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,SUPPRESSION_ARTICLE,DELETE,PRODUCT,2debade6-1090-48cc-8cd8-11103ed613a7,6602 3 CHAINE TISANE BRULE-GRAISSE,"[{""after"":"""",""field"":""code_article"",""label"":""Code article"",""before"":""6602""},{""after"":"""",""field"":""designation"",""label"":""Designation"",""before"":""3 CHAINE TISANE BRULE-GRAISSE""},{""after"":"""",""field"":""prix_vente_ttc"",""label"":""Prix vente TTC"",""before"":21.3},{""after"":"""",""field"":""prix_achat_ht"",""label"":""Prix achat HT"",""before"":12.605}]"
15ada377-5a80-4f4f-a835-722c41868756,2026-07-06T10:31:51.819556+00:00,local-admin,admin,Administrateur,mvpara.fidsexcellence.tn,SUPPRESSION_ARTICLE,DELETE,PRODUCT,95b2d7b7-b46a-4c97-97c5-da8fe6f6da7f,5654 3 CHENES  CHONDRO FAST,"[{""after"":"""",""field"":""code_article"",""label"":""Code article"",""before"":""5654""},{""after"":"""",""field"":""designation"",""label"":""Designation"",""before"":""3 CHENES  CHONDRO FAST""},{""after"":"""",""field"":""prix_vente_ttc"",""label"":""Prix vente TTC"",""before"":37.176},{""after"":"""",""field"":""prix_achat_ht"",""label"":""Prix achat HT"",""before"":22}]"
